rubrik_id (englischer Name);rubrikname (deutscher Name);pfad
222;Honmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Honmaschinen
744;Industrieöfen für Metallbearbeitung;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Industrieöfen für Metallbearbeitung
771;Komplette Betriebe & Maschinenpakete;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Komplette Betriebe & Maschinenpakete
223;Kompressoren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Kompressoren
224;Läppmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Läppmaschinen
1482;Auswuchtmaschinen & Wuchtmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Auswuchtmaschinen & Wuchtmaschinen
1483;Digitalanzeigen + Zubehör;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Digitalanzeigen + Zubehör
1484;Härteprüfgeräte & Werkstoffprüfung;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Härteprüfgeräte & Werkstoffprüfung
1485;Höhenmessgeräte;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Höhenmessgeräte
1486;Koordinatenmessmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Koordinatenmessmaschinen
1487;Messplatten;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Messplatten
1488;Mikroskope;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Mikroskope
1489;Profilprojektoren;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Profilprojektoren
1492;Sonstige Messmaschinen & Messtechnik;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Sonstige Messmaschinen & Messtechnik
1490;Waagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Waagen
1521;Werkzeugeinstellgeräte;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Werkzeugeinstellgeräte
1491;Werkzeugvoreinstellgeräte;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Werkzeugvoreinstellgeräte
1535;Zahnradmessmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Zahnradmessmaschinen
1493;Zubehör & Ersatzteile für Messmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Messmaschinen / Zubehör & Ersatzteile für Messmaschinen
227;Oberflächenbehandlung;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Oberflächenbehandlung
228;Poliermaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Poliermaschinen
1112;Bördelmaschinen & Beschneidmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Bördelmaschinen & Beschneidmaschinen
1114;Dornpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Dornpressen
1329;Exzenterpressen Doppelständer;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Exzenterpressen Doppelständer
1325;Exzenterpressen Einständer 0-24t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Exzenterpressen Einständer 0-24t
1326;Exzenterpressen Einständer 25-54t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Exzenterpressen Einständer 25-54t
1327;Exzenterpressen Einständer 55-99t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Exzenterpressen Einständer 55-99t
1328;Exzenterpressen Einständer über 100t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Exzenterpressen Einständer über 100t
1378;Feinschneidpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Feinschneidpressen
1116;Friktionsspindelpressen & Spindelschlagpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Friktionsspindelpressen & Spindelschlagpressen
1120;Handspindelpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Handspindelpressen
1330;Hydraulische Doppelständerpressen & Viersäulenpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Doppelständerpressen & Viersäulenpressen
1331;Hydraulische Einständerpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen
2084;Hydraulische Einständerpressen 0-15t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen 0-15t
2088;Hydraulische Einständerpressen 100-124t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen 100-124t
2085;Hydraulische Einständerpressen 16-25t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen 16-25t
2086;Hydraulische Einständerpressen 26-50t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen 26-50t
2087;Hydraulische Einständerpressen 51-99t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen 51-99t
2089;Hydraulische Einständerpressen ab 125t;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Hydraulische Einständerpressen ab 125t
1117;Kniehebelpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Kniehebelpressen
1195;Kurbelpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Kurbelpressen
1118;Pneumatische Pressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Pneumatische Pressen
1119;Richtpressen & Biegepressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Richtpressen & Biegepressen
1536;Schmiedepressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Schmiedepressen
1126;Sonstige Metallpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Sonstige Metallpressen
1194;Stanzautomaten;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Stanzautomaten
1121;Stufenpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Stufenpressen
1122;Transferpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Transferpressen
1123;Tuschierpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Tuschierpressen
1220;Vulkanisierpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Vulkanisierpressen
1124;Werkstattpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Werkstattpressen
1379;Werkzeugprobierpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Werkzeugprobierpressen
1113;Ziehpressen Doppelständer;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Ziehpressen Doppelständer
1115;Ziehpressen Einständer;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Ziehpressen Einständer
1125;Zubehör & Ersatzteile für Metallpressen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Pressen für Metall / Zubehör & Ersatzteile für Metallpressen
1203;Profilrichtmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Profilrichtmaschinen
1147;Bandschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Bandschleifmaschinen
1149;Bohrerschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Bohrerschleifmaschinen
1148;Breitbandschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Breitbandschleifmaschinen
1547;Doppelplanschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Doppelplanschleifmaschinen
1150;Doppelschleifböcke;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Doppelschleifböcke
1151;Einstechschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Einstechschleifmaschinen
1152;Flachschleifmaschinen - Doppelständer;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Flachschleifmaschinen - Doppelständer
1153;Flachschleifmaschinen - Vertikal;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Flachschleifmaschinen - Vertikal
1368;Flachschleifmaschinen horizontal 0-399mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Flachschleifmaschinen horizontal 0-399mm Schleiflänge
1369;Flachschleifmaschinen horizontal 400-699mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Flachschleifmaschinen horizontal 400-699mm Schleiflänge
1370;Flachschleifmaschinen horizontal 700-999mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Flachschleifmaschinen horizontal 700-999mm Schleiflänge
1371;Flachschleifmaschinen horizontal ab 1000mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Flachschleifmaschinen horizontal ab 1000mm Schleiflänge
1154;Frässtichel-Schleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Frässtichel-Schleifmaschinen
1155;Führungsbahnenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Führungsbahnenschleifmaschinen
1156;Gewindeschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Gewindeschleifmaschinen
1157;Gleitschleifanlagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Gleitschleifanlagen
1158;Innenschleifmaschinen & Planschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Innenschleifmaschinen & Planschleifmaschinen
1438;Kantenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Kantenschleifmaschinen
1159;Koordinatenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Koordinatenschleifmaschinen
1160;Kurbelwellenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Kurbelwellenschleifmaschinen
1161;Messerschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Messerschleifmaschinen
1440;Nockenwellenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Nockenwellenschleifmaschinen
1546;Nutenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Nutenschleifmaschinen
1162;Profilschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Profilschleifmaschinen
1581;Rohrausschleifer;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rohrausschleifer
1372;Rundschleifmaschinen 0-599mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rundschleifmaschinen 0-599mm Schleiflänge
1374;Rundschleifmaschinen 1100-2099mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rundschleifmaschinen 1100-2099mm Schleiflänge
1373;Rundschleifmaschinen 600-1099mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rundschleifmaschinen 600-1099mm Schleiflänge
1375;Rundschleifmaschinen ab 2100mm Schleiflänge;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rundschleifmaschinen ab 2100mm Schleiflänge
1497;Rundschleifmaschinen spitzenlos;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rundschleifmaschinen spitzenlos
1163;Rundtischflachschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Rundtischflachschleifmaschinen
1495;Schleifapparate & Flexible Welle;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Schleifapparate & Flexible Welle
1169;Sonstige Metallschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Sonstige Metallschleifmaschinen
1496;Stichelschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Stichelschleifmaschinen
1422;Stähleschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Stähleschleifmaschinen
1494;Sägeblattschärfmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Sägeblattschärfmaschinen
1272;Topfschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Topfschleifmaschinen
1164;Trennschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Trennschleifmaschinen
1165;Walzenschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Walzenschleifmaschinen
1166;Werkzeugschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Werkzeugschleifmaschinen
1167;Zentrumschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Zentrumschleifmaschinen
1168;Zubehör & Ersatzteile für Metallschleifmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schleifmaschinen / Zubehör & Ersatzteile für Metallschleifmaschinen
236;Schmiedeeinrichtungen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schmiedeeinrichtungen
900;Brennschneidanlagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Brennschneidanlagen
901;Buckelschweißmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Buckelschweißmaschinen
902;Laserschneidanlagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Laserschneidanlagen
903;Plasmaschneidgeräte;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Plasmaschneidgeräte
1448;Plasmaschneidmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Plasmaschneidmaschinen
904;Punktschweißmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Punktschweißmaschinen
905;Schweißgeräte;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Schweißgeräte
1286;Schweißkantenabschrägmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Schweißkantenabschrägmaschinen
1434;Schweißrauchabsaugungen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Schweißrauchabsaugungen
2090;Schweißroboter;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Schweißroboter
1591;Schweißtische;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Schweißtische
908;Sonstige Schweißmaschinen & Schneidemaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Sonstige Schweißmaschinen & Schneidemaschinen
906;Stumpfschweißmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Stumpfschweißmaschinen
1189;Wasserstrahlschneidanlagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Wasserstrahlschneidanlagen
907;Zubehör & Ersatzteile für Schweißmaschinen & Schneidanlagen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Schweißen & Schneiden / Zubehör & Ersatzteile für Schweißmaschinen & Schneidanlagen
658;Sonstige Metallbearbeitungsmaschinen & Werkzeugmaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sonstige Metallbearbeitungsmaschinen & Werkzeugmaschinen
237;Stoß-, Zieh- & Räummaschinen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Stoß-, Zieh- & Räummaschinen
1642;Bandsägen - vertikal – 0-419mm Ausladung;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen - vertikal – 0-419mm Ausladung
1643;Bandsägen - vertikal – 420-799mm Ausladung;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen - vertikal – 420-799mm Ausladung
1644;Bandsägen - vertikal – ab 800mm Ausladung;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen - vertikal – ab 800mm Ausladung
1634;Bandsägen horizontal – halbautomatisch – Schnittbereich rund 0-300mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – halbautomatisch – Schnittbereich rund 0-300mm
1635;Bandsägen horizontal – halbautomatisch – Schnittbereich rund 301-349mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – halbautomatisch – Schnittbereich rund 301-349mm
1636;Bandsägen horizontal – halbautomatisch – Schnittbereich rund 350-419mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – halbautomatisch – Schnittbereich rund 350-419mm
1637;Bandsägen horizontal – halbautomatisch – Schnittbereich rund ab 420mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – halbautomatisch – Schnittbereich rund ab 420mm
1631;Bandsägen horizontal – manuell – Schnittbereich rund 0-220mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – manuell – Schnittbereich rund 0-220mm
1632;Bandsägen horizontal – manuell – Schnittbereich rund 221-299mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – manuell – Schnittbereich rund 221-299mm
1633;Bandsägen horizontal – manuell – Schnittbereich rund ab 300mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – manuell – Schnittbereich rund ab 300mm
1638;Bandsägen horizontal – vollautomatisch – Schnittbereich rund 0-299mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – vollautomatisch – Schnittbereich rund 0-299mm
1639;Bandsägen horizontal – vollautomatisch – Schnittbereich rund 300-359mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – vollautomatisch – Schnittbereich rund 300-359mm
1640;Bandsägen horizontal – vollautomatisch – Schnittbereich rund 360-399mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – vollautomatisch – Schnittbereich rund 360-399mm
1641;Bandsägen horizontal – vollautomatisch – Schnittbereich rund ab 400mm;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bandsägen horizontal – vollautomatisch – Schnittbereich rund ab 400mm
803;Bügelsägeautomaten;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bügelsägeautomaten
1321;Bügelsägen 0-249mm Schnittbereich;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bügelsägen 0-249mm Schnittbereich
1322;Bügelsägen 250-399mm Schnittbereich;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bügelsägen 250-399mm Schnittbereich
1323;Bügelsägen ab 400mm Schnittbereich;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Bügelsägen ab 400mm Schnittbereich
804;Doppelgehrungssägen;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Doppelgehrungssägen
1622;Kaltkreissägen – halbautomatisch – 0-350mm Sägeblattdurchmesser;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Kaltkreissägen – halbautomatisch – 0-350mm Sägeblattdurchmesser
1623;Kaltkreissägen – halbautomatisch – 351-420mm Sägeblattdurchmesser;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Kaltkreissägen – halbautomatisch – 351-420mm Sägeblattdurchmesser
1624;Kaltkreissägen – halbautomatisch – 421-470mm Sägeblattdurchmesser;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Kaltkreissägen – halbautomatisch – 421-470mm Sägeblattdurchmesser
1625;Kaltkreissägen – halbautomatisch – 471-499mm Sägeblattdurchmesser;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Kaltkreissägen – halbautomatisch – 471-499mm Sägeblattdurchmesser
1626;Kaltkreissägen – halbautomatisch – ab 500mm Sägeblattdurchmesser;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Kaltkreissägen – halbautomatisch – ab 500mm Sägeblattdurchmesser
1618;Kaltkreissägen – manuell – 0-299mm Sägeblattdurchmesser;Metallbearbeitungsmaschinen & Werkzeugmaschinen / Sägen für Metall / Kaltkreissägen – manuell – 0-299mm Sägeblattdurchmesser
